item,lvl,ID,catSeq,Finnish,English,TDOI
2335,4,S01AE05,30,Levofloksasiini,levofloxacin,NOTDOI
2336,4,S01AE07,40,Moksifloksasiini,moxifloxacin,NOTDOI
2337,3,S01AX08,80,Heksamidiini,hexamidine,NOTDOI
2338,3,S01AX15,90,Propamidiini,propamidine,NOTDOI
2339,3,S01AX18,91,Povidonijodi,povidone-iodine,NOTDOI
2340,3,S01AX24,92,Poliheksanidi,polihexanide,NOTDOI
2341,2,S1B,20,Viruslääkkeet,,undefined
2342,3,S01AD03,10,Asikloviiri,aciclovir,undefined
2343,3,S01AD09,20,Gansikloviiri,ganciclovir,NOTDOI
2344,2,S1C,30,Anti-inflammatoriset lääkkeet,,undefined
2345,3,S1CA,10,Kortikosteroidit,,undefined
2346,4,S01BA01,10,Deksametasoni,dexamethasone,undefined
2347,4,S01BA14,10,Loteprednoli,loteprednol,NOTDOI
2348,4,S01BA02,20,Hydrokortisoni,hydrocortisone,NOTDOI
2349,4,S01BA04,30,Prednisoloni,prednisolone,undefined
2350,4,S01BA05,40,Triamsinoloni,triamcinolone,NOTDOI
2351,4,S01BA07,50,Fluorometoloni,fluorometholone,undefined
2352,4,S01BA15,70,Fluosinoloniasetonidi,fluocinolone acetonide,NOTDOI
2353,3,S1CB,20,Tulehduskipulääkkeet,,undefined
2354,4,S01BC03,10,Diklofenaakki,diclofenac,undefined
2355,4,S01BC05,20,Ketorolaakki,ketorolac,undefined
2356,4,S01BC10,30,Nepafenaakki,nepafenac,NOTDOI
2357,4,S01BC11,40,Bromfenaakki,bromfenac,NOTDOI
2358,3,S1CC,30,Kortikosteroidin ja mikrobilääkkeen yhdistelmät,,undefined
2359,4,S01CA01,10,Deksametasoni ja mikrobilääkkeet,dexamethasone and antiinfectives,undefined
2360,4,S01CA03,20,Hydrokortisoni ja mikrobilääkkeet,hydrocortisone and antiinfectives,undefined
2361,4,S03CA04,30,"Hydrokortisoni ja mikrobilääkkeet, silmät ja korvat",hydrocortisone and antiinfectives,NOTDOI
2362,2,S1D,40,Glaukoomalääkkeet,,undefined
2363,3,S1DA,10,Sympatomimeetit,,undefined
2364,4,S01EA03,10,Apraklonidiini,apraclonidine,undefined
2365,4,S01EA05,20,Brimonidiini,brimonidine,undefined
2366,3,S1DB,20,Parasympatomimeetit,,undefined
2367,4,S01EB01,10,Pilokarpiini,pilocarpine,undefined
2368,4,S01EB02,11,Karbakoli,carbachol,NOTDOI
2369,4,S01EB09,20,Asetyylikoliini,acetylcholine,undefined
2370,3,S1DC,30,Hiilihappoanhydraasin estäjät,,undefined
2371,4,S01EC01,10,Asetatsolamidi,acetazolamide,undefined
2372,4,S01EC03,20,Dortsolamidi,dorzolamide,undefined
2373,4,S01EC04,30,Brintsolamidi,brinzolamide,undefined
2374,4,S01EC54,40,"Brintsolamidi, yhdistelmävalmisteet","brinzolamide, combinations",NOTDOI
2375,3,S1DD,40,"Beetasalpaajat, myös yhdistelmät",,undefined
2376,4,S01ED01,10,Timololi,timolol,undefined
2377,4,S01ED02,20,Betaksololi,betaxolol,undefined
2378,4,S01ED51,30,"Timololi, yhdistelmävalmisteet","timolol, combinations",undefined
2379,3,S1DE,50,Prostaglandiinianalogit,,undefined
2380,4,S01EE01,10,Latanoprosti,latanoprost,undefined
2381,4,S01EE03,20,Bimatoprosti,bimatoprost,undefined
2382,4,S01EE04,30,Travoprosti,travoprost,undefined
2383,4,S01EE05,40,Tafluprosti,tafluprost,undefined
2384,4,S01EE51,41,Latanoprosti ja netarsudiili,latanoprost and netarsudil,NOTDOI
2385,3,S1DF,60,Muut glaukoomalääkkeet,,NOTDOI
2386,4,S01EX05,10,Netarsudiili,netarsudil,NOTDOI
2387,2,S1E,50,Mydriaasin ja sykloplegian aiheuttavat lääkkeet,,undefined
2388,3,S1EA,10,Antikolinergit,,undefined
2389,4,S01FA01,10,Atropiini,atropine,undefined
2390,4,S01FA02,20,Skopolamiini,scopolamine,undefined
2391,4,S01FA04,30,Syklopentolaatti,cyclopentolate,undefined
2392,4,S01FA06,40,Tropikamidi,tropicamide,undefined
2393,3,S1EB,20,Sympatomimeetit,,undefined
2394,4,S01FB01,10,Fenyyliefriini,phenylephrine,undefined
2395,3,S1EC,30,Antikolinergi ja sympatomimeetti,,NOTDOI
2396,4,S01FA56,10,"Tropikamidi, yhdistelmävalmisteet","tropicamide, combinations",NOTDOI
2397,2,S1F,60,Silmien punoitusta ja allergiaoireita vähentävät lääkkeet,,undefined
2398,3,S1FA,10,Sympatomimeetit,,undefined
2399,4,S01GA01,10,Nafatsoliini,naphazoline,NOTDOI
2400,4,S01GA02,10,Tetrytsoliini,tetryzoline,undefined
2401,3,S1FB,20,Allergialääkkeet,,undefined
2402,4,S01GX01,10,Dinatriumkromoglikaatti,cromoglicic acid,undefined
2403,4,S01GX02,20,Levokabastiini,levocabastine,undefined
2404,4,S01GX05,30,Lodoksamidi,lodoxamide,undefined
2405,4,S01GX06,40,Emedastiini,emedastine,undefined
2406,4,S01GX07,50,Atselastiini,azelastine,undefined
2407,4,S01GX08,60,Ketotifeeni,ketotifen,undefined
2408,4,S01GX09,70,Olopatadiini,olopatadine,undefined
2409,2,S1G,70,Paikallispuudutteet,,undefined
2410,3,S01HA02,10,Oksibuprokaiini,oxybuprocaine,undefined
2411,3,S01HA03,20,Tetrakaiini,tetracaine,NOTDOI
2412,3,S01HA04,30,Proksimetakaiini,proxymetacaine,NOTDOI
2413,2,S1H,80,Diagnostiset aineet,,undefined
2414,3,S01JA01,10,Fluoreseiini,fluorescein,undefined
2415,3,S01JA51,20,"Fluoreseiini, yhdistelmävalmisteet","fluorescein, combinations",undefined
2416,2,S1K,90,Uudelleensuonittumisen estoon käytettävät lääkkeet,,undefined
2417,3,S01LA01,10,Verteporfiini,verteporfin,undefined
2418,3,S01LA03,20,Pegaptanibi,pegaptanib,undefined
2419,3,S01LA04,30,Ranibitsumabi,ranibizumab,undefined
2420,3,S01LA05,40,Aflibersepti,aflibercept,NOTDOI
2421,3,S01LA06,50,Brolusitsumabi,brolucizumab,NOTDOI
2422,3,S01LA09,51,Farisimabi,faricimab,NOTDOI
2423,2,S1L,100,"Silmien kostutus, keratiitin hoito",,undefined
2424,3,S01XA02,10,Retinoli,retinol,undefined
2425,3,S01XA08,11,Asetyylikysteiini,acetylcysteine,NOTDOI
2426,3,S01XA18,20,Siklosporiini,ciclosporin,NOTDOI
2427,3,S01XA25,21,Lifitegrasti,lifitegrast,NOTDOI
2428,3,S1LB,30,Keinokyyneleet ja muut luokittelemattomat valmisteet,N/A,undefined
2429,2,S1M,110,Muut silmätautien lääkkeet,,NOTDOI
2430,3,N06BX13,10,Idebenoni,idebenone,NOTDOI
2431,3,S01XA21,10,Merkaptamiini,mercaptamine,NOTDOI
2432,3,S01XA22,20,Okriplasmiini,ocriplasmin,NOTDOI
2433,3,S01XA24,30,Senegermiini,cenegermin,NOTDOI
2434,3,S01XA27,40,Voretigeenineparvoveekki,voretigene neparvovec,NOTDOI
2435,1,S2,20,Korvatautien lääkkeet,,NOTDOI
2436,2,S2D,20,Kortikosteroidin ja mikrobilääkkeen yhdistelmät,,NOTDOI
2437,3,S02CA03,10,Hydrokortisoni ja mikrobilääkkeet,hydrocortisone and antiinfectives,NOTDOI
2438,3,S03CA04,10,"Hydrokortisoni ja mikrobilääkkeet, silmät ja korvat",hydrocortisone and antiinfectives,NOTDOI
2439,2,S02CA02,30,Flumetasoni ja mikrobilääkkeet,flumetasone and antiinfectives,undefined
2440,2,S02BA08,31,Fluosinoloniasetonidi,fluocinolone acetonide,NOTDOI
2441,2,S02CA05,40,Fluosinoloniasetonidi ja mikrobilääkkeet,fluocinolone acetonide and antiinfectives,NOTDOI
2442,2,S02AA15,50,Siprofloksasiini,ciprofloxacin,NOTDOI
2443,2,S2C,60,Puudutteet,,NOTDOI
2444,3,S02DA02,10,Kokaiini,cocaine,NOTDOI
2445,3,S02DA04,20,Sinkokaiini,cinchocaine,NOTDOI
2446,3,S02DA30,30,Yhdistelmävalmisteet,combinations,NOTDOI
2447,2,S2A,70,Boorihappo,ATCDDD N/A,NOTDOI
2448,1,B2,21,Veren korvikkeet ja perfuusioliuokset,,undefined
2449,2,B05ZB,10,Hemodialyysiliuokset ja hemofiltraatit,Hemofiltrates,undefined
2450,2,B2C,19,Peritoneaalidialyysiliuokset,,undefined
2451,3,B05DA,20,Isotoniset liuokset,Isotonic solutions,undefined
2452,3,B05DB,30,Hypertoniset liuokset,Hypertonic solutions,undefined
2453,2,B2A,20,"Veren korvikkeet, infuusionesteet",,undefined
2454,3,B05AA01,10,Albumiini,albumin,undefined
2455,3,B05AA02,20,Muut plasman proteiinifraktiot,other plasma protein fractions,undefined
2456,3,B05AA05,30,Dekstraani,dextran,undefined
2457,3,B05AA06,40,Gelatiini-polymeerit,gelatin agents,undefined
2458,2,B2B,30,Parenteraaliset ravintovalmisteet,,undefined
2459,3,B05BA01,10,Aminohapot,amino acids,undefined
2460,3,B05BA02,20,Rasvaemulsiot,fat emulsions,undefined
2461,3,B05BA03,30,Hiilihydraatit,carbohydrates,undefined
2462,3,B05BA10,40,Yhdistelmävalmisteet,combinations,undefined
2463,3,B2BE,50,Elektrolyyttiliuokset,,undefined
2464,4,B05BB01,10,Elektrolyytit,electrolytes,undefined
2465,4,B05BB02,20,Elektrolyytit ja hiilihydraatit,electrolytes with carbohydrates,undefined
2466,3,B2BF,60,Osmoottiset diureetit,,undefined
2467,4,B05BC01,10,Mannitoli,mannitol,undefined
2468,2,B2D,50,Infuusiokonsentraatit,,undefined
2469,3,B05XC,10,Vitamiinit,Vitamins,undefined
2470,3,B05XX02,20,Trometamoli,trometamol,NOTDOI
2471,3,B2DA,30,Elektrolyyttiliuokset ja aminohapot,,undefined
2472,4,B05XA01,10,Kaliumkloridi,potassium chloride,undefined
2473,4,B05XA03,20,Natriumkloridi,sodium chloride,undefined
2474,4,B05XA05,30,Magnesiumsulfaatti,magnesium sulfate,undefined
2475,4,B05XA06,40,"Kaliumfosfaatti, sis. yhdistelmävalmisteet muiden kaliumsuolojen kanssa","potassium phosphate, incl. combinations with other potassium salts",undefined
2476,4,B05XA07,50,Kalsiumkloridi,calcium chloride,NOTDOI
2477,4,B05XA09,60,Natriumfosfaatti,sodium phosphate,NOTDOI
2478,4,B05XA11,61,Magnesiumkloridi,magnesium chloride,NOTDOI
2479,4,B05XA14,70,Natriumglyserofosfaatti,sodium glycerophosphate,undefined
2480,4,B05XA16,80,Kardioplegialiuokset,cardioplegia solutions,NOTDOI
2481,4,B05XA30,90,Elektrolyyttiyhdistelmävalmisteet,combinations of electrolytes,undefined
2482,4,B05XA31,100,Elektrolyyttien ja muiden lääkeaineiden yhdistelmävalmisteet,electrolytes in combination with other drugs,undefined
2483,4,B05XB01,110,Arginiinihydrokloridi,arginine hydrochloride,NOTDOI
2484,4,B05XB02,120,Alanyyliglutamiini,alanyl glutamine,undefined
2485,1,N1,22,Anestesia-aineet ja puudutteet,,undefined
2486,2,N1A,10,Anestesia-aineet,,undefined
2487,3,N1AA,10,Yleisanesteetit,,undefined
2488,4,N1AAA,10,Halogenoidut hiilivedyt,,undefined
2489,5,N01AB06,10,Isofluraani,isoflurane,undefined
2490,5,N01AB07,20,Desfluraani,desflurane,undefined
2491,5,N01AB08,30,Sevofluraani,sevoflurane,undefined
2492,4,N1AAB,20,Barbituraatit,,undefined
2493,5,N01AF01,10,Metoheksitaali,methohexital,NOTDOI
2494,5,N01AF03,20,Tiopentaali,thiopental,undefined
2495,4,N1AAC,30,Opioidianesteetit,,undefined
2496,5,N01AH01,10,Fentanyyli,fentanyl,undefined
2497,5,N01AH02,20,Alfentaniili,alfentanil,undefined
2498,5,N01AH03,30,Sufentaniili,sufentanil,undefined
2499,5,N01AH06,40,Remifentaniili,remifentanil,undefined
2500,4,N1AAD,40,Muut yleisanesteetit,,undefined
2501,5,N01AX03,20,Ketamiini,ketamine,undefined
2502,5,N01AX07,30,Etomidaatti,etomidate,NOTDOI
2503,5,N01AX10,40,Propofoli,propofol,undefined
2504,5,N01AX14,50,Esketamiini,esketamine,undefined
2505,5,N05CD08,51,Midatsolaami,midazolam,undefined
2506,5,N05CD14,52, Remimatsolaami,remimazolam,NOTDOI
2507,5,N05CM18,60,Deksmedetomidiini,dexmedetomidine,NOTDOI
2508,2,N1B,20,Paikallispuudutteet,,undefined
2509,3,D04AB06,10,Tetrakaiini,tetracaine,NOTDOI
2510,3,N01BA04,20,Klooriprokaiini,chloroprocaine,NOTDOI
2511,3,N01BA05,30,Bentsokaiini,benzocaine,undefined
2512,3,N01BB01,40,Bupivakaiini,bupivacaine,undefined
2513,3,N01BB02,50,Lidokaiini,lidocaine,undefined
2514,3,N01BB03,60,Mepivakaiini,mepivacaine,undefined
2515,3,N01BB04,70,Prilokaiini,prilocaine,NOTDOI
2516,3,N01BB08,71,Artikaiini,articaine,NOTDOI
2517,3,N01BB09,80,Ropivakaiini,ropivacaine,undefined
2518,3,N01BB10,90,Levobupivakaiini,levobupivacaine,undefined
2519,3,N01BB20,100,Yhdistelmävalmisteet,combinations,undefined
2520,3,N01BB51,110,"Bupivakaiini, yhdistelmävalmisteet","bupivacaine, combinations",undefined
2521,3,N01BB52,120,"Lidokaiini, yhdistelmävalmisteet","lidocaine, combinations",undefined
2522,3,N01BB54,130,"Prilokaiini, yhdistelmävalmisteet","prilocaine, combinations",undefined
2523,3,N01BB58,140,"Artikaiini, yhdistelmävalmisteet","articaine, combinations",undefined
2524,1,M3,23,Lihasrelaksantit,,undefined
2525,2,M3A,10,Perifeeriset lihasrelaksantit,,undefined
2526,3,M3AA,10,Anestesian yhteydessä käytettävät lihasrelaksantit,,undefined
2527,4,M03AB01,10,Suksametoni,suxamethonium,undefined
2528,4,M03AC01,20,Pankuroni,pancuronium,undefined
2529,4,M03AC03,30,Vekuroni,vecuronium,undefined
2530,4,M03AC04,31,Atrakurium,atracurium,NOTDOI
2531,4,M03AC09,40,Rokuroniumbromidi,rocuronium bromide,undefined
2532,4,M03AC10,50,Mivakuriumkloridi,mivacurium chloride,undefined
2533,4,M03AC11,60,Sisatrakuuri,cisatracurium,undefined
2534,3,M03AX01,20,Botuliinitoksiini,botulinum toxin,undefined
2535,2,M3B,20,Keskushermostoon vaikuttavat lihasrelaksantit,,undefined
2536,3,M03BA03,10,Metokarbamoli,methocarbamol,NOTDOI
2537,3,M03BC01,20,Orfenadriini,orphenadrine (citrate),undefined
2538,3,M03BC51,30,"Orfenadriini, yhdistelmävalmisteet","orphenadrine, combinations",undefined
2539,3,M03BX01,40,Baklofeeni,baclofen,undefined
2540,3,M03BX02,50,Titsanidiini,tizanidine,undefined
2541,2,M03CA01,30,Dantroleeni,dantrolene,NOTDOI
2542,1,J2,24,"Immunoseerumit, immunoglobuliinit, rokotteet",,undefined
2543,2,J2A,10,Immunoseerumit ja immunoglobuliinit,,undefined
2544,3,J06AA01,10,Kurkkumätäantitoksiini,diphtheria antitoxin,NOTDOI
2545,3,J06AA03,20,Käärmeenmyrkkyantitoksiini,snake venom antiserum,undefined
2546,3,J06AA04,30,Botuliiniantitoksiini,botulinum antitoxin,NOTDOI
2547,3,J06BA01,50,"Immunoglobuliini, sc","immunoglobulins, normal human, for extravascular adm.",undefined
2548,3,J06BA02,60,"Immunoglobuliini, iv","immunoglobulins, normal human, for intravascular adm.",undefined
2549,3,J06BB01,70,Anti-D-immunoglobuliini,anti-D (rh) immunoglobulin,undefined
2550,3,J06BB02,80,Tetanusimmunoglobuliini,tetanus immunoglobulin,undefined
2551,3,J06BB03,90,Varicella zoster-immunoglobuliini,varicella/zoster immunoglobulin,undefined
2552,3,J06BB04,100,Hepatiitti-B-immunoglobuliini,hepatitis B immunoglobulin,undefined
2553,3,J06BB05,110,Rabiesimmunoglobuliini,rabies immunoglobulin,NOTDOI
2554,3,J06BC03,130,Betslotoksumabi,bezlotoxumab,NOTDOI
2555,3,J06BC04,140,Obiltoksaksimabi,obiltoxaximab,NOTDOI
2556,3,J06BD01,141,Palivitsumabi,palivizumab,NOTDOI
2557,3,J06BD08,142,Nirsevimabi ,nirsevimab,NOTDOI
2558,2,J2B,20,Rokotteet,,undefined
2559,3,J2BA,10,Bakteerirokotteet,,undefined
2560,4,J2BAA,10,Kolera,,undefined
2561,5,J07AE01,10,Inaktivoitu kolerarokote (koko solu),"cholera, inactivated, whole cell",undefined
2562,5,J07AE02,11,"Kolerarokote, elävä heikennetty","cholera, live attenuated",NOTDOI
2563,4,J2BAB,20,Haemophilus influenzae b,,undefined
2564,5,J07AG01,10,haemophilus influenzae tyyppi b konjugaattirokote,"haemophilus influenzae B, purified antigen conjugated",undefined
2565,4,J2BAC,30,Meningokokki,,undefined
2566,5,J07AH08,10,"Meningokokkibakteeri A, C, Y, W-135, tetravalentti puhdistettu polysakkaridi antigeeniin konjugoitu","meningococcus A,C,Y,W-135, tetravalent purified polysaccharides antigen conjugated",NOTDOI
2567,5,J07AH09,20,"Meningokokki B, monikomponenttinen rokote","meningococcus B, multicomponent vaccine",NOTDOI
2568,5,J07AH11,21,"Meningokokki A-, C-, W-, Y- ja B-ryhmien rokote","meningococcus A,B,C,Y,W-135, pentavalent purified polysaccharides antigen conjugated and factor H binding protein",NOTDOI
2569,4,J2BAE,40,Pneumokokki,,undefined
2570,5,J07AL01,10,Pneumokokkipolysakkaridirokote,"pneumococcus, purified polysaccharides antigen",undefined
2571,5,J07AL02,20,Pneumokokkikonjugaattirokote,"pneumococcus, purified polysaccharides antigen conjugated",undefined
2572,5,J07AL52,30,Pneumokokki (ja Haemophilus influenzae) -konjugaattirokote,"pneumococcus purified polysaccharides antigen and haemophilus influenzae, conjugated",undefined
2573,4,J2BAF,50,Jäykkäkouristus,,undefined
2574,5,J07AM51,10,Tetanus-difteriatoksoidirokote,"tetanus toxoid, combinations with diphtheria toxoid",undefined
2575,4,J2BAG,60,Tuberkuloosi/BCG,,undefined
2576,5,J07AN01,10,"Tuberkuloosirokote, elävä heikennetty","tuberculosis, live attenuated",undefined
2577,4,J2BAH,70,Lavantauti,,undefined
2578,5,J07AP01,10,"Oraalinen lavantautirokote, elävä heikennetty","typhoid, oral, live attenuated",undefined
2579,5,J07AP03,20,Lavantautipolysakkaridirokote,"typhoid, purified polysaccharide antigen",undefined
2580,3,J2BB,20,Virusrokotteet,,undefined
2581,4,J2BBA,10,Enkefaliitti,,undefined
2582,5,J07BA01,10,Inaktivoitu puutiaisaivotulehdusrokote (koko virus),"encephalitis, tick borne, inactivated, whole virus",undefined
2583,5,J07BA02,20,Inaktivoitu Japanin aivotulehdus -rokote (koko virus),"encephalitis, Japanese, inactivated, whole virus",undefined
2584,4,J2BBB,20,Influenssa,,undefined
2585,5,J07BB01,10,Inaktivoitu influenssarokote (koko virus),"influenza, inactivated, whole virus",NOTDOI
2586,5,J07BB02,20,"Influenssarokote, puhdistettu antigeeni","influenza, inactivated, split virus or surface antigen",undefined
2587,5,J07BB03,30,"Influenssarokote, elävä heikennetty","influenza, live attenuated",NOTDOI
2588,4,J2BBC,30,Hepatiitti,,undefined
2589,5,J07BC01,10,"Hepatiitti B, puhdistettu antigeeni","hepatitis B, purified antigen",undefined
2590,5,J07BC02,20,Inaktivoitu hepatiitti A -rokote (koko virus),"hepatitis A, inactivated, whole virus",undefined
2591,5,J07BC20,30,Hepatiitti A ja B,combinations,undefined
2592,4,J2BBD,40,Tuhkarokko,,undefined
2593,5,J07BD52,10,"Tuhkarokko-sikotauti-vihurirokkorokote, elävä heikennetty virus","measles, combinations with mumps and rubella, live attenuated",undefined
2594,5,J07BD54,20,"Tuhkarokko-sikotauti-vihurirokko-vesirokkorokote, elävä heikennetty virus","measles, combinations with mumps, rubella and varicella, live attenuated",NOTDOI
2595,4,J2BBE,50,Polio,,undefined
2596,5,J07BF03,10,"Inaktivoitu poliorokote, trivalentti (koko virus)","poliomyelitis, trivalent, inactivated, whole virus",undefined
2597,4,J2BBF,60,Vesikauhu,,undefined
2598,5,J07BG01,10,"Vesikauhurokote, inaktivoitu (koko virus)","rabies, inactivated, whole virus",undefined
2599,4,J2BBG,70,Rotavirus,,undefined
2600,5,J07BH01,10,"Rotavirus, elävä heikennetty virus","rota virus, live attenuated",undefined
2601,5,J07BH02,20,"Rotavirus, pentavalentti, elävä, yhdistelmävirus","rota virus, pentavalent, live, reassorted",NOTDOI
2602,4,J2BBH,80,Vesirokko ja vyöruusu,,undefined
2603,5,J07BK01,10,"Vesirokkorokote, elävä heikennetty virus","varicella, live attenuated",undefined
2604,5,J07BK02,20,"Herpes zoster -rokote, elävä heikennetty virus","zoster, live attenuated",NOTDOI
2605,5,J07BK03,30,"Herpes zoster -rokote, puhdistettu  antigeeni","zoster, purified antigen",NOTDOI
2606,4,J2BBJ,90,Keltakuume,,undefined
2607,5,J07BL01,10,"Keltakuumerokote, elävä heikennetty virus","yellow fever, live attenuated",undefined
2608,4,J2BCA,99,Papillooma,,undefined
2609,5,J07BM01,10,"Ihmisen papilloomavirus (tyyppi 6, 11, 16, 18) -rokote","papillomavirus (human types 6, 11, 16, 18)",undefined
2610,5,J07BM02,20,"Ihmisen papilloomavirus (tyyppi 16, 18) -rokote","papillomavirus (human types 16, 18)",undefined
2611,5,J07BM03,30,"Ihmisen papilloomavirus (tyyppi 6, 11, 16, 18, 31, 33, 45, 52, 58) -rokote","papillomavirus (human types 6, 11, 16, 18, 31, 33, 45, 52, 58)",NOTDOI
2612,4,J2BBK,100,Ebola,,NOTDOI
2613,5,J07BX02,10,Ebola Zaire -rokote,ebola vaccines,NOTDOI
2614,4,J2BBL,110,COVID-19,,NOTDOI
2615,5,J07BN01,10,"COVID-19-rokotteet, RNA-pohjaiset","covid-19, RNA-based vaccine",NOTDOI
2616,5,J07BN02,11,"COVID-19-rokotteet, replikoitumaton virusvektori","covid-19, viral vector, non-replicating",NOTDOI
2617,5,J07BN03,12,"COVID-19-rokotteet, inaktivoitu virus","covid-19, inactivated virus",NOTDOI
2618,5,J07BN04,13,"COVID-19-rokotteet, proteiinipohjaiset","covid-19, protein subunit",NOTDOI
2619,4,J2BBM,111,Dengue,,NOTDOI
2620,5,J07BX04,10,"Denguerokote, tetravalentti",dengue virus vaccines,NOTDOI
2621,4,J2BBN,112,RSV (respiratory syncytial virus),,NOTDOI
2622,5,J07BX05,10,RSV-rokote,respiratory syncytial virus vaccines,NOTDOI
2623,4,J2BBO,113,Chikungunya,,NOTDOI
2624,5,J07BX07,10,Chikungunyarokote,ATCDDD N/A,NOTDOI
2625,3,J2BC,30,Rokotteiden yhdistelmävalmisteet,,undefined
2626,4,J07AJ52,10,"Hinkuyskärokote yhdistelmävalmisteena toksoidien kanssa, puhdistettu antigeeni","pertussis, purified antigen, combinations with toxoids",undefined
2627,4,J07CA02,20,"Kurkkumätä-, hinkuyskä-, polio-, jäykkäkouristusrokote",diphtheria-pertussis-poliomyelitis-tetanus,undefined
2628,4,J07CA06,30,"Kurkkumätä-, Haemophilus influenzae tyyppi b -, hinkuyskä-, polio-, jäykkäkouristusrokote",diphtheria-haemophilus influenzae B-pertussis-poliomyelitis-tetanus,undefined
2629,4,J07CA09,40,"Kurkkumätä-, Hib -, hinkuyskä-, polio-, jäykkäkouristus-, hepatiitti B -rokote",diphtheria-haemophilus influenzae B-pertussis-poliomyelitis-tetanus-hepatitis B,undefined
2630,4,J07CA10,50,Lavantauti - hepatiitti A -rokote,typhoid-hepatitis A,NOTDOI
2631,1,A3,25,Vitamiinit ja kivennäisaineet,,undefined
2632,2,A3A,10,Vitamiinit,,undefined
2633,3,A3AD,10,A-vitamiinit,,undefined
2634,4,A11CA01,10,Retinoli (A-vitamiini),retinol (vit A),NOTDOI
2635,4,A11CA02,10,Beetakaroteeni,betacarotene,NOTDOI
2636,3,A3AB,20,"B-vitamiinit, myös yhdistelmävalmisteet",,undefined
2637,4,A11DA01,10,Tiamiini (B1-vitamiini),thiamine (vit B1),undefined
2638,4,A11HA01,20,Nikotiiniamidi (B3-vitamiini),nicotinamide,NOTDOI
2639,4,A11HA02,30,Pyridoksiini (B6-vitamiini),pyridoxine (vit B6),undefined
2640,4,A11HA04,40,Riboflaviini (B2-vitamiini),riboflavin (vit B2),NOTDOI
2641,4,A11HA06,50,Pyridoksaalifosfaatti,pyridoxal phosphate,NOTDOI
2642,4,A3ABA,60,"B1-, B6 - ja B12-vitamiinien yhdistelmät",ATCDDD N/A,NOTDOI
2643,4,B1CB,61,B-vitamiini ja foolihappo,,undefined
2644,5,B03BA01,10,Syanokobalamiini,cyanocobalamin,undefined
2645,5,B03BA03,30,Hydroksokobalamiini,hydroxocobalamin,undefined
2646,5,B03BB01,50,Foolihappo,folic acid,undefined
2647,4,A3ABB,70,Muut B-vitamiinien yhdistelmävalmisteet,ATCDDD N/A,NOTDOI
2648,3,A3AC,30,C-vitamiinit,,undefined
2649,4,A11GA01,10,Askorbiinihappo (C-vitamiini),ascorbic acid (vit C),undefined
2650,3,A3AA,40,D-vitamiinit,,undefined
2651,4,A11CC01,10,Ergokalsiferoli (D2-vitamiini),ergocalciferol,undefined
2652,4,A11CC02,20,Dihydrotakysteroli,dihydrotachysterol,undefined
2653,4,A11CC03,30,Alfakalsidoli,alfacalcidol,undefined
2654,4,A11CC04,40,Kalsitrioli,calcitriol,NOTDOI
2655,4,A11CC05,50,Kolekalsiferoli (D3-vitamiini),colecalciferol,undefined
2656,3,B1BB,45,K-vitamiini (fytomenadioni),,undefined
2657,4,B02BA01,10,Fytomenadioni,phytomenadione,undefined
2658,3,A3AE,46,Monivitamiinivalmisteet,,NOTDOI
2659,4,A11BA,10,Multivitamindroppar Unimedic,ATCDDD N/A,NOTDOI
2660,4,A11JC,11,Keskostippa,ATCDDD N/A,NOTDOI
2661,3,A11HA03,50,Tokoferoli (E-vitamiini),tocopherol (vit E),undefined
2662,3,A11HA05,60,Biotiini,biotin,undefined
2663,3,A11HA08,70,Tokofersolaani,tocofersolan,NOTDOI
2664,3,A11HA30,80,Dekspantenoli,dexpanthenol,undefined
2665,2,A3B,20,Kivennäisaineet,,undefined
2666,3,A12CA01,20,Natriumkloridi,sodium chloride,NOTDOI
2667,3,A3BA,28,Kalsium,,undefined
2668,4,A12AA02,10,Kalsiumglubionaatti,calcium glubionate,undefined
2669,4,A12AA04,20,Kalsiumkarbonaatti,calcium carbonate,undefined
2670,4,A12AA06,30,Kalsiumlaktaattiglukonaatti,calcium lactate gluconate,undefined
2671,4,V03AE07,40,Kalsiumasetaatti,calcium acetate,NOTDOI
2672,4,A12AA20,41,Kalsium (eri suolojen yhdistelmävalmisteet),calcium (different salts in combination),NOTDOI
2673,3,A12AX,29,Kalsiumin yhdistelmävalmisteet,"Calcium, combinations with vitamin D and/or other drugs",undefined
2674,3,A3BC,40,Kalium,,undefined
2675,4,A12BA01,10,Kaliumkloridi,potassium chloride,undefined
2676,4,A12BA02,30,Kaliumsitraatti,potassium citrate,NOTDOI
2677,4,A12BA30,31,Kalium (eri suolojen yhdistelmävalmisteet),potassium (different salts in combination),NOTDOI
2678,3,A3BE,50,Magnesium,,NOTDOI
2679,4,A12CC04,10,Magnesiumsitraatti,magnesium citrate,NOTDOI
2680,3,A3BD,60,Muut kivennäisaineet,,undefined
2681,4,A12CB01,10,Sinkkisulfaatti,zinc sulfate,undefined
2682,4,A12CE02,20,Natriumseleniitti,sodium selenite,NOTDOI
2683,2,A3C,30,Vitamiinien ja kivennäisaineiden yhdistelmävalmisteet,ATCDDD N/A,NOTDOI
2684,1,P1,26,"Loisten häätö (alkueläimet, madot, syyhy)",,undefined
2685,2,P1A,10,Alkueläimiin vaikuttavat lääkkeet,,undefined
2686,3,P1AA,10,Amebiaasilääkkeet,,undefined
