item,lvl,ID,catSeq,Finnish,English,TDOI
2492,4,N1AAB,20,Barbituraatit,,00439
2493,5,N01AF01,10,Metoheksitaali,methohexital,03487
2494,5,N01AF03,20,Tiopentaali,thiopental,01105
2495,4,N1AAC,30,Opioidianesteetit,,00182
2496,5,N01AH01,10,Fentanyyli,fentanyl,01216
2497,5,N01AH02,20,Alfentaniili,alfentanil,00121
2498,5,N01AH03,30,Sufentaniili,sufentanil,01407
2499,5,N01AH06,40,Remifentaniili,remifentanil,00493
2500,4,N1AAD,40,Muut yleisanesteetit,,01266
2501,5,N01AX03,20,Ketamiini,ketamine,00990
2502,5,N01AX07,30,Etomidaatti,etomidate,08945
2503,5,N01AX10,40,Propofoli,propofol,00939
2504,5,N01AX14,50,Esketamiini,esketamine,00415
2505,5,N05CD08,51,Midatsolaami,midazolam,01093
2506,5,N05CD14,52, Remimatsolaami,remimazolam,10526
2507,5,N05CM18,60,Deksmedetomidiini,dexmedetomidine,09022
2508,2,N1B,20,Paikallispuudutteet,,00520
2509,3,D04AB06,10,Tetrakaiini,tetracaine,08954
2510,3,N01BA04,20,Klooriprokaiini,chloroprocaine,09139
2511,3,N01BA05,30,Bentsokaiini,benzocaine,00476
2512,3,N01BB01,40,Bupivakaiini,bupivacaine,00640
2513,3,N01BB02,50,Lidokaiini,lidocaine,00980
2514,3,N01BB03,60,Mepivakaiini,mepivacaine,00450
2515,3,N01BB04,70,Prilokaiini,prilocaine,09033
2516,3,N01BB08,71,Artikaiini,articaine,10898
2517,3,N01BB09,80,Ropivakaiini,ropivacaine,00688
2518,3,N01BB10,90,Levobupivakaiini,levobupivacaine,01441
2519,3,N01BB20,100,Yhdistelmävalmisteet,combinations,00623
2520,3,N01BB51,110,"Bupivakaiini, yhdistelmävalmisteet","bupivacaine, combinations",00161
2521,3,N01BB52,120,"Lidokaiini, yhdistelmävalmisteet","lidocaine, combinations",01385
2522,3,N01BB54,130,"Prilokaiini, yhdistelmävalmisteet","prilocaine, combinations",00684
2523,3,N01BB58,140,"Artikaiini, yhdistelmävalmisteet","articaine, combinations",01692
2524,1,M3,23,Lihasrelaksantit,,00063
2525,2,M3A,10,Perifeeriset lihasrelaksantit,,00317
2526,3,M3AA,10,Anestesian yhteydessä käytettävät lihasrelaksantit,,00706
2527,4,M03AB01,10,Suksametoni,suxamethonium,01088
2528,4,M03AC01,20,Pankuroni,pancuronium,01412
2529,4,M03AC03,30,Vekuroni,vecuronium,00074
2530,4,M03AC04,31,Atrakurium,atracurium,10743
2531,4,M03AC09,40,Rokuroniumbromidi,rocuronium bromide,00310
2532,4,M03AC10,50,Mivakuriumkloridi,mivacurium chloride,00228
2533,4,M03AC11,60,Sisatrakuuri,cisatracurium,00108
2534,3,M03AX01,20,Botuliinitoksiini,botulinum toxin,00976
2535,2,M3B,20,Keskushermostoon vaikuttavat lihasrelaksantit,,00659
2536,3,M03BA03,10,Metokarbamoli,methocarbamol,11227
2537,3,M03BC01,20,Orfenadriini,orphenadrine (citrate),00665
2538,3,M03BC51,30,"Orfenadriini, yhdistelmävalmisteet","orphenadrine, combinations",00867
2539,3,M03BX01,40,Baklofeeni,baclofen,00953
2540,3,M03BX02,50,Titsanidiini,tizanidine,01515
2541,2,M03CA01,30,Dantroleeni,dantrolene,03427
2542,1,J2,24,"Immunoseerumit, immunoglobuliinit, rokotteet",,00007
2543,2,J2A,10,Immunoseerumit ja immunoglobuliinit,,00608
2544,3,J06AA01,10,Kurkkumätäantitoksiini,diphtheria antitoxin,08944
2545,3,J06AA03,20,Käärmeenmyrkkyantitoksiini,snake venom antiserum,01533
2546,3,J06AA04,30,Botuliiniantitoksiini,botulinum antitoxin,08941
2547,3,J06BA01,50,"Immunoglobuliini, sc","immunoglobulins, normal human, for extravascular adm.",00612
2548,3,J06BA02,60,"Immunoglobuliini, iv","immunoglobulins, normal human, for intravascular adm.",00417
2549,3,J06BB01,70,Anti-D-immunoglobuliini,anti-D (rh) immunoglobulin,00977
2550,3,J06BB02,80,Tetanusimmunoglobuliini,tetanus immunoglobulin,00078
2551,3,J06BB03,90,Varicella zoster-immunoglobuliini,varicella/zoster immunoglobulin,00649
2552,3,J06BB04,100,Hepatiitti-B-immunoglobuliini,hepatitis B immunoglobulin,00861
2553,3,J06BB05,110,Rabiesimmunoglobuliini,rabies immunoglobulin,08946
2554,3,J06BC03,130,Betslotoksumabi,bezlotoxumab,10665
2555,3,J06BC04,140,Obiltoksaksimabi,obiltoxaximab,10666
2556,3,J06BD01,141,Palivitsumabi,palivizumab,10664
2557,3,J06BD08,142,Nirsevimabi ,nirsevimab,10839
2558,2,J2B,20,Rokotteet,,01281
2559,3,J2BA,10,Bakteerirokotteet,,00076
2560,4,J2BAA,10,Kolera,,00975
2561,5,J07AE01,10,Inaktivoitu kolerarokote (koko solu),"cholera, inactivated, whole cell",00904
2562,5,J07AE02,11,"Kolerarokote, elävä heikennetty","cholera, live attenuated",10828
2563,4,J2BAB,20,Haemophilus influenzae b,,00539
2564,5,J07AG01,10,haemophilus influenzae tyyppi b konjugaattirokote,"haemophilus influenzae B, purified antigen conjugated",01629
2565,4,J2BAC,30,Meningokokki,,01014
2566,5,J07AH08,10,"Meningokokkibakteeri A, C, Y, W-135, tetravalentti puhdistettu polysakkaridi antigeeniin konjugoitu","meningococcus A,C,Y,W-135, tetravalent purified polysaccharides antigen conjugated",09064
2567,5,J07AH09,20,"Meningokokki B, monikomponenttinen rokote","meningococcus B, multicomponent vaccine",10405
2568,5,J07AH11,21,"Meningokokki A-, C-, W-, Y- ja B-ryhmien rokote","meningococcus A,B,C,Y,W-135, pentavalent purified polysaccharides antigen conjugated and factor H binding protein",11202
2569,4,J2BAE,40,Pneumokokki,,01121
2570,5,J07AL01,10,Pneumokokkipolysakkaridirokote,"pneumococcus, purified polysaccharides antigen",00223
2571,5,J07AL02,20,Pneumokokkikonjugaattirokote,"pneumococcus, purified polysaccharides antigen conjugated",01710
2572,5,J07AL52,30,Pneumokokki (ja Haemophilus influenzae) -konjugaattirokote,"pneumococcus purified polysaccharides antigen and haemophilus influenzae, conjugated",01268
2573,4,J2BAF,50,Jäykkäkouristus,,00094
2574,5,J07AM51,10,Tetanus-difteriatoksoidirokote,"tetanus toxoid, combinations with diphtheria toxoid",01475
2575,4,J2BAG,60,Tuberkuloosi/BCG,,01063
2576,5,J07AN01,10,"Tuberkuloosirokote, elävä heikennetty","tuberculosis, live attenuated",00285
2577,4,J2BAH,70,Lavantauti,,00371
2578,5,J07AP01,10,"Oraalinen lavantautirokote, elävä heikennetty","typhoid, oral, live attenuated",00436
2579,5,J07AP03,20,Lavantautipolysakkaridirokote,"typhoid, purified polysaccharide antigen",01071
2580,3,J2BB,20,Virusrokotteet,,01360
2581,4,J2BBA,10,Enkefaliitti,,00785
2582,5,J07BA01,10,Inaktivoitu puutiaisaivotulehdusrokote (koko virus),"encephalitis, tick borne, inactivated, whole virus",01056
2583,5,J07BA02,20,Inaktivoitu Japanin aivotulehdus -rokote (koko virus),"encephalitis, Japanese, inactivated, whole virus",00509
2584,4,J2BBB,20,Influenssa,,00658
2585,5,J07BB01,10,Inaktivoitu influenssarokote (koko virus),"influenza, inactivated, whole virus",09953
2586,5,J07BB02,20,"Influenssarokote, puhdistettu antigeeni","influenza, inactivated, split virus or surface antigen",01114
2587,5,J07BB03,30,"Influenssarokote, elävä heikennetty","influenza, live attenuated",09227
2588,4,J2BBC,30,Hepatiitti,,00914
2589,5,J07BC01,10,"Hepatiitti B, puhdistettu antigeeni","hepatitis B, purified antigen",00056
2590,5,J07BC02,20,Inaktivoitu hepatiitti A -rokote (koko virus),"hepatitis A, inactivated, whole virus",01182
2591,5,J07BC20,30,Hepatiitti A ja B,combinations,00480
2592,4,J2BBD,40,Tuhkarokko,,00696
2593,5,J07BD52,10,"Tuhkarokko-sikotauti-vihurirokkorokote, elävä heikennetty virus","measles, combinations with mumps and rubella, live attenuated",00376
2594,5,J07BD54,20,"Tuhkarokko-sikotauti-vihurirokko-vesirokkorokote, elävä heikennetty virus","measles, combinations with mumps, rubella and varicella, live attenuated",10041
2595,4,J2BBE,50,Polio,,00126
2596,5,J07BF03,10,"Inaktivoitu poliorokote, trivalentti (koko virus)","poliomyelitis, trivalent, inactivated, whole virus",00931
2597,4,J2BBF,60,Vesikauhu,,01364
2598,5,J07BG01,10,"Vesikauhurokote, inaktivoitu (koko virus)","rabies, inactivated, whole virus",00021
2599,4,J2BBG,70,Rotavirus,,01398
2600,5,J07BH01,10,"Rotavirus, elävä heikennetty virus","rota virus, live attenuated",00277
2601,5,J07BH02,20,"Rotavirus, pentavalentti, elävä, yhdistelmävirus","rota virus, pentavalent, live, reassorted",09152
2602,4,J2BBH,80,Vesirokko ja vyöruusu,,01353
2603,5,J07BK01,10,"Vesirokkorokote, elävä heikennetty virus","varicella, live attenuated",00864
2604,5,J07BK02,20,"Herpes zoster -rokote, elävä heikennetty virus","zoster, live attenuated",08969
2605,5,J07BK03,30,"Herpes zoster -rokote, puhdistettu  antigeeni","zoster, purified antigen",10560
2606,4,J2BBJ,90,Keltakuume,,00544
2607,5,J07BL01,10,"Keltakuumerokote, elävä heikennetty virus","yellow fever, live attenuated",00209
2608,4,J2BCA,99,Papillooma,,01674
2609,5,J07BM01,10,"Ihmisen papilloomavirus (tyyppi 6, 11, 16, 18) -rokote","papillomavirus (human types 6, 11, 16, 18)",01345
2610,5,J07BM02,20,"Ihmisen papilloomavirus (tyyppi 16, 18) -rokote","papillomavirus (human types 16, 18)",00270
2611,5,J07BM03,30,"Ihmisen papilloomavirus (tyyppi 6, 11, 16, 18, 31, 33, 45, 52, 58) -rokote","papillomavirus (human types 6, 11, 16, 18, 31, 33, 45, 52, 58)",09672
2612,4,J2BBK,100,Ebola,,10238
2613,5,J07BX02,10,Ebola Zaire -rokote,ebola vaccines,10239
2614,4,J2BBL,110,COVID-19,,10350
2615,5,J07BN01,10,"COVID-19-rokotteet, RNA-pohjaiset","covid-19, RNA-based vaccine",10859
2616,5,J07BN02,11,"COVID-19-rokotteet, replikoitumaton virusvektori","covid-19, viral vector, non-replicating",10860
2617,5,J07BN03,12,"COVID-19-rokotteet, inaktivoitu virus","covid-19, inactivated virus",10861
2618,5,J07BN04,13,"COVID-19-rokotteet, proteiinipohjaiset","covid-19, protein subunit",10862
2619,4,J2BBM,111,Dengue,,10845
2620,5,J07BX04,10,"Denguerokote, tetravalentti",dengue virus vaccines,10846
2621,4,J2BBN,112,RSV (respiratory syncytial virus),,11032
2622,5,J07BX05,10,RSV-rokote,respiratory syncytial virus vaccines,11033
2623,4,J2BBO,113,Chikungunya,,11205
2624,5,J07BX07,10,Chikungunyarokote,ATCDDD N/A,11206
2625,3,J2BC,30,Rokotteiden yhdistelmävalmisteet,,00190
2626,4,J07AJ52,10,"Hinkuyskärokote yhdistelmävalmisteena toksoidien kanssa, puhdistettu antigeeni","pertussis, purified antigen, combinations with toxoids",01576
2627,4,J07CA02,20,"Kurkkumätä-, hinkuyskä-, polio-, jäykkäkouristusrokote",diphtheria-pertussis-poliomyelitis-tetanus,00318
2628,4,J07CA06,30,"Kurkkumätä-, Haemophilus influenzae tyyppi b -, hinkuyskä-, polio-, jäykkäkouristusrokote",diphtheria-haemophilus influenzae B-pertussis-poliomyelitis-tetanus,00357
2629,4,J07CA09,40,"Kurkkumätä-, Hib -, hinkuyskä-, polio-, jäykkäkouristus-, hepatiitti B -rokote",diphtheria-haemophilus influenzae B-pertussis-poliomyelitis-tetanus-hepatitis B,00909
2630,4,J07CA10,50,Lavantauti - hepatiitti A -rokote,typhoid-hepatitis A,10088
2631,1,A3,25,Vitamiinit ja kivennäisaineet,,01339
2632,2,A3A,10,Vitamiinit,,00654
2633,3,A3AD,10,A-vitamiinit,,00013
2634,4,A11CA01,10,Retinoli (A-vitamiini),retinol (vit A),08949
2635,4,A11CA02,10,Beetakaroteeni,betacarotene,09372
2636,3,A3AB,20,"B-vitamiinit, myös yhdistelmävalmisteet",,01282
2637,4,A11DA01,10,Tiamiini (B1-vitamiini),thiamine (vit B1),00193
2638,4,A11HA01,20,Nikotiiniamidi (B3-vitamiini),nicotinamide,09373
2639,4,A11HA02,30,Pyridoksiini (B6-vitamiini),pyridoxine (vit B6),01571
2640,4,A11HA04,40,Riboflaviini (B2-vitamiini),riboflavin (vit B2),09873
2641,4,A11HA06,50,Pyridoksaalifosfaatti,pyridoxal phosphate,09869
2642,4,A3ABA,60,"B1-, B6 - ja B12-vitamiinien yhdistelmät",ATCDDD N/A,03433
2643,4,B1CB,61,B-vitamiini ja foolihappo,,01058
2644,5,B03BA01,10,Syanokobalamiini,cyanocobalamin,00543
2645,5,B03BA03,30,Hydroksokobalamiini,hydroxocobalamin,00722
2646,5,B03BB01,50,Foolihappo,folic acid,01677
2647,4,A3ABB,70,Muut B-vitamiinien yhdistelmävalmisteet,ATCDDD N/A,03499
2648,3,A3AC,30,C-vitamiinit,,01100
2649,4,A11GA01,10,Askorbiinihappo (C-vitamiini),ascorbic acid (vit C),00489
2650,3,A3AA,40,D-vitamiinit,,00585
2651,4,A11CC01,10,Ergokalsiferoli (D2-vitamiini),ergocalciferol,01590
2652,4,A11CC02,20,Dihydrotakysteroli,dihydrotachysterol,00597
2653,4,A11CC03,30,Alfakalsidoli,alfacalcidol,00154
2654,4,A11CC04,40,Kalsitrioli,calcitriol,09837
2655,4,A11CC05,50,Kolekalsiferoli (D3-vitamiini),colecalciferol,00494
2656,3,B1BB,45,K-vitamiini (fytomenadioni),,00435
2657,4,B02BA01,10,Fytomenadioni,phytomenadione,00091
2658,3,A3AE,46,Monivitamiinivalmisteet,,11063
2659,4,A11BA,10,Multivitamindroppar Unimedic,ATCDDD N/A,11064
2660,4,A11JC,11,Keskostippa,ATCDDD N/A,09203
2661,3,A11HA03,50,Tokoferoli (E-vitamiini),tocopherol (vit E),01540
2662,3,A11HA05,60,Biotiini,biotin,00966
2663,3,A11HA08,70,Tokofersolaani,tocofersolan,09176
2664,3,A11HA30,80,Dekspantenoli,dexpanthenol,01311
2665,2,A3B,20,Kivennäisaineet,,01708
2666,3,A12CA01,20,Natriumkloridi,sodium chloride,09559
2667,3,A3BA,28,Kalsium,,00728
2668,4,A12AA02,10,Kalsiumglubionaatti,calcium glubionate,01023
2669,4,A12AA04,20,Kalsiumkarbonaatti,calcium carbonate,00725
2670,4,A12AA06,30,Kalsiumlaktaattiglukonaatti,calcium lactate gluconate,00847
2671,4,V03AE07,40,Kalsiumasetaatti,calcium acetate,
2672,4,A12AA20,41,Kalsium (eri suolojen yhdistelmävalmisteet),calcium (different salts in combination),10888
2673,3,A12AX,29,Kalsiumin yhdistelmävalmisteet,"Calcium, combinations with vitamin D and/or other drugs",00779
2674,3,A3BC,40,Kalium,,01312
2675,4,A12BA01,10,Kaliumkloridi,potassium chloride,00580
2676,4,A12BA02,30,Kaliumsitraatti,potassium citrate,03493
2677,4,A12BA30,31,Kalium (eri suolojen yhdistelmävalmisteet),potassium (different salts in combination),11093
2678,3,A3BE,50,Magnesium,,09767
2679,4,A12CC04,10,Magnesiumsitraatti,magnesium citrate,09766
2680,3,A3BD,60,Muut kivennäisaineet,,00071
2681,4,A12CB01,10,Sinkkisulfaatti,zinc sulfate,00130
2682,4,A12CE02,20,Natriumseleniitti,sodium selenite,09875
2683,2,A3C,30,Vitamiinien ja kivennäisaineiden yhdistelmävalmisteet,ATCDDD N/A,09521
2684,1,P1,26,"Loisten häätö (alkueläimet, madot, syyhy)",,00251
2685,2,P1A,10,Alkueläimiin vaikuttavat lääkkeet,,00581
2686,3,P1AA,10,Amebiaasilääkkeet,,00906
2687,4,P01AB01,10,Metronidatsoli,metronidazole,00369
2688,4,P01AB02,20,Tinidatsoli,tinidazole,03496
2689,4,P01AB07,30,Seknidatsoli,secnidazole,03463
2690,4,P01AC01,40,Diloksanidi,diloxanide,03485
2691,4,P01AX05,50,Mepakriini,mepacrine,03457
2692,4,P01AX06,60,Atovakoni,atovaquone,08891
2693,4,P01AX11,70,Nitatsoksanidi,nitazoxanide,03455
2694,4,A07AA06,71,Paromomysiini,paromomycin,03453
2695,3,P1AB,20,Malarialääkkeet,,01337
2696,4,P01BA01,10,Klorokiini,chloroquine,00204
2697,4,P01BA03,30,Primakiini,primaquine,08904
2698,4,P01BC01,40,Kiniini,quinine,09080
2699,4,P01BC02,50,Meflokiini,mefloquine,00632
2700,4,P01BD01,60,Pyrimetamiini,pyrimethamine,08886
2701,4,P01BE02,70,Artemeetteri,artemether,08967
2702,4,P01BE03,80,Artesunaatti,artesunate,08909
2703,4,P01BE04,90,Artemotiili,artemotil,09337
2704,4,P01BF01,100,"Artemisiniinijohdokset, yhdistelmävalmisteet",artemether and lumefantrine,
2705,4,P1ABC,110,"Proguaniili, yhdistelmävalmisteet",,00954
2706,4,J01AA02,111,Doksisykliini,doxycycline,01163
2707,3,P1AC,30,Leishmaniaasi- ja trypanosomiaasilääkkeet,,03469
2708,4,P01CB01,10,Meglumiiniantimonaatti,meglumine antimonate,11209
2709,4,P01CX04,50,Miltefosiini,miltefosine,10667
2710,4,J02AA01,51,Amfoterisiini,amphotericin B,00932
2711,2,P1B,20,Matolääkkeet,,00289
2712,3,P1BA,10,Sukkulamatolääkkeet,,00995
2713,4,P02CA01,10,Mebendatsoli,mebendazole,00574
2714,4,P02CA03,30,Albendatsoli,albendazole,08896
2715,4,P02CB02,50,Dietyylikarbamatsiini,diethylcarbamazine,03452
2716,4,P02CC01,60,Pyranteeli,pyrantel,03481
2717,4,P02CF01,70,Ivermektiini,ivermectin,01373
2718,4,P02CX01,80,Pyrviini,pyrvinium,00001
2719,3,P1BB,20,Laakamatolääkkeet,,00058
2720,4,P02DA01,10,Niklosamidi,niclosamide,01133
2721,3,P1BC,30,Imumatolääkkeet,,03410
2722,4,P02BA01,10,Pratsikvanteeli,praziquantel,03442
2723,4,P02BX04,20,Triklabendatsoli,triclabendazole,08968
2724,2,P1C,30,Ulkoloisten häätön käytettävät lääkkeet,,01152
2725,3,P03AA54,10,Bentsyylibentsoaatti ja disulfiraami,"disulfiram, combinations",11018
2726,3,P03AC04,10,Permetriini,permethrin,01333
2727,3,P03AX01,11,Bentsyylibentsoaatti,benzyl benzoate,11153
2728,3,P03AX03,20,Malationi,malathion,01620
2729,1,V1,27,Allergeenit,,03449
2730,2,V01AA02,10,Siitepöly,grass pollen,01639
2731,2,V01AA03,20,Huonepölypunkki,house dust mites,01302
2732,2,V01AA07,30,Hyönteiset,insects,01553
2733,2,V01AA11,40,Eläimet,animals,00234
2734,2,V01AA20,50,Muut allergeenit,,00881
2735,3,V01AA08,10,Maapähkinäproteiini,food,10555
2736,1,A1J,28,"Aminohapot, entsyymit ja muut aineenvaihduntasairauksien lääkkeet",,00458
2737,2,A1JA,10,Aminohapot,,00811
2738,3,A16AA01,10,Levokarnitiini,levocarnitine,01391
2739,3,A16AA04,20,Merkaptamiini,mercaptamine,00266
2740,3,A16AA05,30,Karglumiinihappo,carglumic acid,00294
2741,3,A16AA06,40,Betaiini,betaine,00259
2742,3,A16AA07,50,Metreleptiini,metreleptin,10125
2743,3,B05XB01,60,Arginiinihydrokloridi,arginine hydrochloride,09020
2744,2,A1JB,20,Entsyymit,,01034
2745,3,A16AB02,10,Imigluseraasi,imiglucerase,00979
2746,3,A16AB03,20,Agalsidaasialfa,agalsidase alfa,00940
2747,3,A16AB04,30,Agalsidaasibeeta,agalsidase beta,00542
2748,3,A16AB05,40,Laronidaasi,laronidase,01323
2749,3,A16AB07,50,Alglukosidaasialfa,alglucosidase alfa,01032
2750,3,A16AB08,60,Galsulfaasi,galsulfase,09149
2751,3,A16AB09,70,Idursulfaasi,idursulfase,01476
2752,3,A16AB10,80,Velagluseraasialfa,velaglucerase alfa,09037
2753,3,A16AB13,90,Asfotaasialfa,asfotase alfa,09673
2754,3,A16AB14,100,Sebelipaasialfa,sebelipase alfa,09670
2755,3,A16AB15,110,Velmanaasi alfa,velmanase alfa,10122
2756,3,A16AB17,120,Serliponaasi alfa,cerliponase alfa,09949
2757,3,A16AB18,130,Vestronidaasi alfa,vestronidase alfa,10108
2758,3,A16AB20,131,Pegunigalsidaasi alfa,pegunigalsidase alfa,11022
2759,3,A16AB22,131,Avalglukosidaasi alfa,avalglucosidase alfa,10771
2760,3,A16AB23,132,Sipaglukosidaasi alfa,cipaglucosidase alfa,11020
2761,3,A16AB24,133,Pegtsilarginaasi,pegzilarginase,11137
2762,3,A16AB25,134,Olipudaasi alfa,olipudase alfa,10770
2763,3,A16AB26,135,Eladokageenieksuparvoveekki,eladocagene exuparvovec,10811
2764,2,A1JC,30,Muut aineenvaihduntasairauksien lääkkeet,,00362
2765,3,A16AX03,10,Natriumfenyylibutyraatti,sodium phenylbutyrate,01552
2766,3,A16AX04,20,Nitisinoni,nitisinone,00627
2767,3,A16AX05,30,Sinkkiasetaatti,zinc acetate,01455
2768,3,A16AX06,40,Miglustaatti,miglustat,00518
2769,3,A16AX07,49,Sapropteriini,sapropterin,09560
2770,3,A16AX09,50,Glyserolifenyylibutyraatti,glycerol phenylbutyrate,10204
2771,3,A16AX10,60,Eliglustaatti,eliglustat,10026
2772,3,A16AX11,61,Natriumbentsoaatti,sodium benzoate,11208
2773,3,A16AX12,70,Trientiini,trientine,10115
2774,3,A16AX14,78,Migalastaatti,migalastat,09952
2775,3,A16AX15,79,Telotristaatti,telotristat,10738
2776,3,A16AX16,90,Givosiraani,givosiran,10277
2777,3,A16AX19,91,Fosdenopteriini,fosdenopterin,10792
2778,3,A16AX20,91,Lonafarnibi,lonafarnib,10772
2779,3,A16AX21,92,Elivaldogeeniautotemseeli,elivaldogene autotemcel,11034
2780,2,A1JD,40,Lihasdystrofioiden lääkkeet,,09925
2781,3,M09AX03,10,Atalureeni,ataluren,09574
2782,3,M09AX07,20,Nusinerseeni,nusinersen,09920
2783,3,M09AX09,30,Onasemnogeeniabeparvoveekki,onasemnogene abeparvovec,10279
2784,3,M09AX10,40,Risdiplaami,risdiplam,10532
2785,3,H02AB18,41,Vamoroloni,vamorolone,11139
2786,1,V2,29,"Myrkytysten, yliannostusten ym. hoito",,03474
2787,2,V2A,10,Myrkytysten antidootit,,01066
2788,3,A11HA02,10,Pyridoksiini (B6-vitamiini),pyridoxine (vit B6),01571
2789,3,B02BA01,11,Fytomenadioni,phytomenadione,00091
2790,3,D11AX03,20,Kalsiumglukonaatti,calcium gluconate,09524
2791,3,J06AA03,30,Käärmeenmyrkkyantitoksiini,snake venom antiserum,01533
2792,3,M03CA01,30,Dantroleeni,dantrolene,03427
2793,3,J06BB,31,Käärmeenmyrkkyantitoksiini,ATCDDD N/A,11183
2794,3,N04BC01,31,Bromokriptiini,bromocriptine,01442
2795,3,R06AX02,40,Syproheptadiini,cyproheptadine,08948
2796,3,V03ABXX,50,"DMPS, DMSA, suksimeeri ja muut",ATCDDD N/A,03419
2797,3,V03AB01,60,Ipekakuana,ipecacuanha,00876
2798,3,V03AB03,70,Edetaatit,edetates,08947
2799,3,V03AB04,80,Pralidoksiimi,pralidoxime,00662
2800,3,V03AB06,90,Tiosulfaatti,thiosulfate,09214
2801,3,V03AB13,100,Obidoksiimi,obidoxime,01585
2802,3,V03AB14,110,Protamiini,protamine,00836
2803,3,V03AB15,120,Naloksoni,naloxone,01178
2804,3,V03AB16,130,Etanoli,ethanol,01549
2805,3,V03AB17,140,Metyylitioniini,methylthioninium chloride,09173
2806,3,V03AB19,150,Fysostigmiini,physostigmine,00106
2807,3,V03AB21,160,Kaliumjodidi,potassium iodide,01438
2808,3,V03AB23,180,Asetyylikysteiini,acetylcysteine,00453
2809,3,V03AB24,190,Digitaliksen vasta-aine,digitalis antitoxin,01321
2810,3,V03AB25,200,Flumatseniili,flumazenil,01025
2811,3,V03AB27,210,4-dimetyyliaminofenoli,4-dimethylaminophenol,00407
2812,3,V03AB31,220,Preussinsini,prussian blue,10171
2813,3,V03AB33,230,Hydroksokobalamiini,hydroxocobalamin,01314
2814,3,V03AB34,240,Fomepitsoli,fomepizole,01253
2815,3,V03AB35,250,Sugammadeksi,sugammadex,01707
2816,3,V03AB37,260,Idarusitsumabi,idarucizumab,09584
2817,3,V03AB38,270,Andeksaneetti alfa,andexanet alfa,10173
2818,3,V03AX,271,Silibiini,ATCDDD N/A,10702
2819,2,V2B,20,Rautaa kelatoivat aineet,,01170
2820,3,V03AC01,10,Desferrioksamiini,deferoxamine,01139
2821,3,V03AC02,20,Deferiproni,deferiprone,00671
2822,3,V03AC03,30,Deferasiroksi,deferasirox,00456
2823,2,V2C,30,Hyperkalemia- ja hyperfosfatemialääkkeet,,00926
2824,3,V03AE01,10,Polystyreenisulfonaatti,polystyrene sulfonate,01651
2825,3,V03AE02,20,Sevelameeri,sevelamer,01539
2826,3,V03AE03,30,Lantaanikarbonaatti,lanthanum carbonate,01230
2827,3,V03AE04,40,Kalsiumasetaatti ja magnesiumkarbonaatti,calcium acetate and magnesium carbonate,00633
2828,3,V03AE09,50,Patiromeerikalsium,patiromer calcium,09948
2829,3,V03AE10,60,Natriumsirkoniumsyklosilikaatti,sodium zirconium cyclosilicate,10187
2830,2,V2D,40,Hyperkalsemialääkkeet,,08887
2831,3,V03AG01,10,Fosfaatit,sodium cellulose phosphate,08911
2832,2,V2E,50,Sytostaattihoidon haittoja vähentävät lääkkeet,,00667
2833,3,V03AF01,10,Mesna,mesna,00492
2834,3,V03AF02,20,Deksratsoksaani,dexrazoxane,00173
2835,3,V03AF03,30,Kalsiumfolinaatti,calcium folinate,00116
2836,3,V03AF04,40,Kalsiumlevofolinaatti,calcium levofolinate,00454
2837,3,V03AF05,50,Amifostiini,amifostine,01280
2838,3,V03AF07,60,Rasburikaasi,rasburicase,00343
2839,3,V03AF08,70,Palifermiini,palifermin,00366
2840,3,V03AF09,80,Glukarpidaasi,glucarpidase,09174
2841,3,V03AF10,90,Natriumlevofolinaatti,sodium levofolinate,00708
2842,3,B06AA03,91,Hyaluronidaasi,hyaluronidase,10765
2843,2,V2F,60,Hypoglykemialääkkeet,,08953
2844,3,V03AH01,10,Diatsoksidi,diazoxide,08952
2845,3,H04AA01,11,Glukagoni,glucagon,01059
2846,2,V2G,70,Muut myrkytysten hoidossa käytettävät lääkkeet.,,10082
2847,3,A03BA01,10,Atropiini,atropine,01656
2848,3,A07BA01,20,Lääkehiili,medicinal charcoal,00599
2849,3,H01CB02,30,Oktreotidi,octreotide,00617
2850,3,H04AA01,40,Glukagoni,glucagon,01059
2851,3,M01CC01,50,Penisillamiini,penicillamine,00057
2852,3,N02CA04,60,Metysergidi,methysergide,03434
2853,1,V3,30,Diagnostiset aineet,,03425
2854,2,V3A,10,Tuberkuliinitesti,,00582
2855,3,V04CF01,10,Tuberkuliini,tuberculin,01562
2856,3,V04CFXX,11,Mycobacterium tuberculosis -bakteerista peräisin olevat antigeenit rdESAT-6 ja rCFP-10,ATCDDD N/A,11221
2857,2,V04CL,20,Allergiatestit,Tests for allergic diseases,01246
2858,2,V3D,25,Hedelmällisyystestit,,09140
2859,3,V04CM01,10,Gonadoreliini,gonadorelin,09192
2860,2,V3C,30,Aivolisäkkeen toimintatestit,,08885
2861,3,V04CD01,10,Metyraponi,metyrapone,08882
2862,3,V04CD04,20,Kortikoliberiini,corticorelin,09861
2863,3,V04CD05,30,Somatoreliini,somatorelin,09862
2864,3,V04CD06,40,Masimoreliini,macimorelin,10160
2865,3,V04CJ02,50,Protireliini,protirelin,09210
2866,2,V04CX,40,Muut diagnostiset aineet,,00409
2867,3,V04CX01,9,Indosyaanivihreä,indocyanine green,11004
2868,3,V04CX04,10,Mannitoli,mannitol,10999
2869,3,V04CX07,10,Edrofonium,edrophonium,10675
2870,3,V04CH02,11,Indigokarmiini,indigo carmine,11185
